id,cluster_id,risk_level,ghost_x,ghost_y,ghost_z,ghost_lat,ghost_lon,ghost_alt_km,orig_alt_km,drift_km
DEB-N09826,-1,NOISE,5952.146718032087,1423.0377041133686,2421.954033122056,21.591234993244854,13.445867664054873,203.5761659519003,278.6455293690942,7523.382338277246
DEB-N09212,-1,NOISE,-5626.153437392313,-5143.940940839507,2339.522601335373,17.060916126956975,-137.56360809182073,1596.0147985353906,1463.9664488291974,13822.919463412327
DEB-F05669,67,LOW,-4564.012630273404,3886.4266210420687,-2744.603160098065,-24.60069500709514,139.5843694611708,214.84181662454012,505.12083957843697,6491.911237531692
DEB-F06539,28,LOW,-3334.0357886590755,3357.5304185155273,7355.901742134217,57.24886495250341,134.79883071335632,2368.1819737883334,1188.7451952967886,12576.598261946254
DEB-F05739,90,LOW,1420.0500846244863,7403.980929107895,3195.0029822190318,22.967257606630564,79.14277653871738,1809.873741188846,841.7761263128377,13545.171821568765
DEB-F03316,154,LOW,-364.82566030074554,-1664.323664997176,-6762.998561898526,-75.85942623147821,-102.36388487145956,596.1888149103588,850.0005144473134,12729.794144362913
DEB-F06698,35,LOW,-6290.586999191929,3251.375983523432,-2013.4953128373959,-15.872842409562722,152.66719949233277,983.7305589454645,1238.369533349406,6507.522418295029
DEB-F03061,248,MEDIUM,-4132.653680279681,6096.508885126901,-4129.142956477642,-29.276226805134847,124.13225260257599,2065.5629344238523,876.467793686903,15557.896773497007
DEB-F01355,214,LOW,4808.079454285926,2699.6656560058464,-3444.381561363237,-31.990731140160484,29.313567669522826,123.36952027689495,742.0252133237009,13065.76411437096
DEB-F04513,111,LOW,2159.1709666162556,4729.190244661838,-4989.750094987433,-43.82470182265324,65.4603384564453,827.7540374575028,625.2997904060267,13954.36309704793
DEB-F05503,70,LOW,2686.5455216026567,1090.772414221943,6012.860597503241,64.25559138190836,22.097792026542265,297.3258202303614,503.91764187310673,3814.8874354914055
DEB-F05316,-1,NOISE,-1439.0528503113787,5125.854868427756,4280.61494307653,38.79991832107964,105.68176626127854,453.3288404374616,472.630712928978,6663.270259430857
DEB-F04510,113,MEDIUM,3268.155394480541,-3078.240459210904,5148.648703681741,48.91178212385463,-43.285943992549505,453.0406057367218,597.7044025348405,8576.543568980644
DEB-F01730,-1,NOISE,4868.303814354055,2550.7936837489915,-4441.990258306937,-38.94549545579461,27.652714636282724,688.5600998339623,764.4521776183601,2689.75172228827
DEB-F01758,214,LOW,-2863.8134084889616,-4880.7016727750515,-4316.804045210616,-37.33784120003682,-120.4028185071663,739.2693549875457,794.4261091677572,13222.064369248503
DEB-F06648,23,LOW,-74.53524418450343,765.2942966354735,7511.813403597517,84.1555126290701,95.56273357094932,1172.9272609870395,1176.512454409527,8802.017183477335
DEB-S08543,-1,NOISE,-6380.886203178699,-2155.1066095108554,-1936.0541413792032,-16.037918512069954,-161.33790692095587,629.6086342696417,850.5390069304158,11241.572574524458
DEB-N09858,-1,NOISE,-4732.565961731746,1549.1031150751492,-4746.697825967691,-43.62799973937183,161.87525999797333,501.40086924120806,546.3664640374664,6925.676841592432
DEB-F04398,204,LOW,-2555.4592375222237,3784.5734489206866,-5386.651715194063,-49.71029690963115,124.02841995652761,683.6888832766635,599.2224847601365,11614.251208928694
DEB-S07573,-1,NOISE,3206.7906622167006,7063.144624116979,-1289.2638431068685,-9.436631293233939,65.58112410175175,1485.3049683504687,1512.153989992672,15124.278809599718
DEB-F05121,-1,NOISE,4206.768006496508,-3190.169987370129,3126.907798573201,30.636700647533548,-37.174579814246414,-242.0442701288457,465.0937392756068,10348.891371999674
DEB-F00000,133,LOW,-4301.469031133626,-5106.823742668079,-2802.435341796201,-22.768521272944298,-130.10737861908177,863.1286635030629,762.9275442116623,3553.8090920748627
DEB-F01864,211,LOW,-2290.4051187915093,334.3635513750596,5475.444671022302,67.08433794524025,171.6943766857927,-433.538700863126,766.7818442231173,13063.431987105252
DEB-F00543,220,LOW,502.30891942892777,-1952.3835262976572,-6344.770047298407,-72.37304656659084,-75.57186540441676,279.2065120467805,767.1769077657518,12071.510482688862
DEB-F00349,-1,NOISE,4951.296986912947,4053.9919778282137,-1043.6878529294486,-9.263139097136733,39.30971634440948,105.64871077586122,835.4536820659278,8432.599252794327
DEB-F05537,81,LOW,3921.5863485683976,-614.4583382139269,5923.348359654659,56.17264357101163,-8.905052541683943,752.2524934640278,504.6622462731575,12096.664900846563
DEB-N09763,-1,NOISE,-5112.888346271829,-3396.812256823865,-4287.353662940869,-34.93229745006242,-146.4014199207841,1109.276584188041,1139.1681394067064,13997.349323500479
DEB-F02523,154,LOW,909.5326794086004,-3450.7924900270314,-6676.906848183314,-61.876583662144455,-75.23424340234085,1192.6161701579322,874.4180063251724,14383.683935559715
DEB-F03463,253,MEDIUM,3740.1551202762303,-5941.9606998211875,1546.2097456829806,12.419643879189554,-57.8117200474469,811.1899406525836,851.12745819051,10561.324150656103
DEB-F00457,147,LOW,-4556.906344112081,-5509.585273230643,-2719.4938564474214,-20.824544857754905,-129.59370824555737,1271.4755488330566,828.0227038908979,14573.282862788574
DEB-F03023,189,LOW,-3775.272678771401,6233.207773699611,-593.2771553848434,-4.654290741828234,121.20207047221413,933.3293872774912,842.7723287304043,2958.18315830399
DEB-S07034,-1,NOISE,2541.883668975575,-2372.4713018478724,7073.63451650516,63.823622434031655,-43.025626686337546,1503.8740338535854,1521.3397831699485,824.8146940705152
DEB-F03555,-1,NOISE,2741.1315110623723,-2585.624282253565,6102.531113985818,58.30550652999524,-43.327804328307536,794.0412526010423,824.1844691406195,968.3490815158672
DEB-S08939,-1,NOISE,-3268.841940947935,5547.549420643109,704.0655317058122,6.240161539981443,120.50832329803222,99.23441765964708,352.7394890477153,11564.47095435484
DEB-F06250,65,LOW,1130.4329227740316,7196.89514653795,2238.7516060090065,17.08240805886883,81.07335476374095,1243.226860659117,883.7136740377555,7264.42031181911
DEB-F02534,128,LOW,-2397.461680410327,2129.434800746537,-6356.741559811427,-63.23172256179948,138.3883924783965,741.5875970543102,878.771736898163,4098.6134542052
DEB-F00131,228,LOW,-296.6328974714436,2708.7075017225948,6700.454843408106,67.86969844024863,96.24960661619514,855.2012690360698,767.1474673376724,10525.591780676396
DEB-F03703,-1,NOISE,3391.6717506531345,-5815.535213354055,-2724.847938098271,-22.035266441183275,-59.74888360677156,884.6918818956692,783.6902631103885,5109.096402978345
DEB-F01372,201,LOW,2948.3092848808415,4465.682073186694,4043.4184840776434,37.075286523685854,56.566617848958174,328.88000128129534,789.6799659813987,10486.757478252703
DEB-S07540,-1,NOISE,-1654.9631430841916,-6496.622282289047,4349.7944883853925,32.9765423998276,-104.29167609432966,1613.4658539267139,1438.3227174797212,14543.210654581333
DEB-F05860,42,LOW,909.5567882881808,6805.702738948459,2800.114418569049,22.18615505754476,82.3877405701324,1037.0854564830115,1051.5165324090294,7723.577570983422
DEB-F04710,85,LOW,5924.30067754176,2573.4737517394533,-1118.6417116382052,-9.825491027604475,23.479780948929687,177.12538588742882,626.7132182313162,13288.49947483795
DEB-S07948,-1,NOISE,-7606.35167194365,2286.096155512081,1255.1098240194656,8.97991608859155,163.27179996088967,1662.8904256389187,1483.993874404765,14017.49187290168
DEB-F01413,220,LOW,-3438.9294281723555,-4995.326315944782,-3709.7669457582642,-31.45442591436594,-124.54466637819766,731.1450598539286,788.0357961491472,8893.570201259112
DEB-F04112,109,LOW,-5315.654816020892,1905.231171950694,-3957.4002285420406,-35.023716068425564,160.28136067853694,517.3041396605604,591.0938688572569,11913.285970495968
DEB-F00655,170,LOW,-936.0954573172919,1652.7490448652327,6953.513207148668,74.72170303039677,119.52664878907785,830.1360270505129,785.3496114244681,8788.01091776925
DEB-F03621,173,LOW,3700.3255053503885,-5758.891513974234,1049.9924288899774,8.720644273828542,-57.27758123268302,547.1589803893821,855.5238029718867,7889.976712664671
DEB-F04097,114,LOW,-487.14407322871284,4248.225786584886,-5551.941686358687,-52.39679805923681,96.54153518095194,629.6292753986008,596.0035276937242,9302.254386363395
DEB-F00592,214,LOW,101.10594240043838,2743.9058271837894,6245.19705664632,66.26679299183887,87.88975113537674,444.01279873541716,774.3621279751978,1841.6107277793608
DEB-F04877,111,LOW,327.94902831409854,-4309.581866376165,5335.537765782573,50.990865335685946,-85.6483132042196,488.3038304639549,619.0225780659212,152.65679465900544
DEB-F03123,168,LOW,-467.48880901531834,2875.101765344159,7007.875364647033,67.42952843986713,99.23541517028468,1211.004787716609,876.1542195479005,14668.006089177055
DEB-F03047,197,LOW,3697.308332558407,-5776.2980104565795,2199.5562087548233,17.781899941124884,-57.37739622298395,824.2067245859325,877.3459252219063,3575.1146303797454
DEB-F03886,-1,NOISE,-4184.499615341574,2688.089066716524,-4963.723961931355,-44.94354233087026,147.28363536764755,648.5560651371279,611.1590898362238,12250.364626072858
DEB-F05500,57,LOW,-1517.8678145820247,-2757.6367828401053,-6029.757399531712,-62.43364157668741,-118.82941540006128,423.80813546119225,474.9125817277263,2113.2552347901956
DEB-F02184,236,MEDIUM,-3761.178860349271,6160.376282731622,-1020.7016677424176,-8.049077546445927,121.4058887802941,911.4812519328598,848.2639260187352,10891.078928547071
DEB-F02145,-1,NOISE,2418.3350483172517,-2482.2291597568155,5356.954663796982,57.100397283241975,-45.74698654018786,2.048677348493584,867.7894216459645,13581.926118033054
DEB-S08062,-1,NOISE,-3388.3819817279536,-6389.461477562314,283.73321789210036,2.246637210863954,-117.93736118121517,859.7394127530433,907.8760346482259,569.0907359786786
DEB-F03105,243,LOW,-2383.8146916056794,3305.144585873894,-3283.9076710555382,-38.86340922356956,125.80078953609177,-1144.5337661405583,895.1109390267275,11957.039656536772
DEB-F04803,84,LOW,2219.3122088498812,-3779.5492290941893,5187.00723609297,49.80258343404063,-59.57898490718708,412.69381241002884,562.4201614096901,10608.433288774186
DEB-N09094,-1,NOISE,3978.8328731739957,1029.6622219827232,-6002.09832250874,-55.59881689830003,14.508989926150775,896.2357975056839,943.0077640350846,1921.652006099408
DEB-F02769,164,LOW,-3775.7469131845182,5996.491270154845,-1249.7854891556226,-10.002336521499792,122.19695415318341,817.4266384073235,839.9776488499183,186.87802277956783
DEB-F03538,219,LOW,-866.4623612822322,-269.06612850278816,-5869.013081044041,-81.21232872672164,-162.74864819456465,-439.4108612988448,807.83150634911,13020.747407543071
DEB-F04067,86,LOW,-571.7237754649543,4186.5590154466345,-5228.097643499744,-51.05440598615143,97.7763089035783,344.00175453467364,580.0690419323364,8254.13767337557
DEB-F01732,200,LOW,-479.3088766151602,-3547.84474685984,-6595.399717139937,-61.506270506130086,-97.6939962346039,1126.2774858791363,773.1372617585739,13892.757675181469
DEB-F00265,177,MEDIUM,-2627.146257064274,836.0671627835536,6677.121039017283,67.56433744848756,162.34676677629488,845.7712999702453,722.8316577794913,13545.223867856765
DEB-N09098,-1,NOISE,5543.434000261835,5221.8001330654715,-930.6872805136163,-6.967484233195555,43.28867792616299,1294.0879679640739,1333.1602564445657,7593.3578796613065
DEB-F05493,-1,NOISE,708.841648634834,3486.9538834756177,5718.227014062664,58.107296406751615,78.5092643623322,356.8035381696618,490.28189956166443,13264.99597077026
DEB-F03936,85,LOW,5570.101431697833,2863.9310191675204,-1838.513630627699,-16.359100899620707,27.210477353946544,149.36353327887537,592.419020712694,12884.489107357806
DEB-F00761,140,LOW,2154.4196490332924,-1342.7736251704487,-6890.621958865488,-69.7753998102156,-31.93382880393645,965.2434213450206,722.1453349059639,9002.378391411525
DEB-S08938,-1,NOISE,-3345.4291618380985,5705.860513964244,-65.34485412654703,-0.5660269627955691,120.38371729517684,236.46884098961254,315.7639628215529,4341.672320391781
DEB-S08437,-1,NOISE,6625.704528278618,2570.7903857061456,1297.8131189881428,10.348839089832188,21.20638111583696,846.352088863563,878.606502096839,8072.039137287761
DEB-F03257,240,LOW,-3410.751569677545,6943.639004323251,2142.591733429198,15.480600155243698,116.16051069037763,1649.1943266973203,844.3381832528576,14579.988110975697
DEB-F05798,-1,NOISE,-575.9625506273952,-8525.778247401453,-1056.5648690925061,-7.048511275942889,-93.86476846379819,2232.14504568175,981.0955176279058,10361.866664735671
DEB-N09495,-1,NOISE,6108.726314195344,3675.8321635484685,3988.5320831519857,29.22478100774539,31.036779236413764,1791.1143399119237,1949.1232814890236,12430.071697594669
DEB-F00316,133,LOW,-4987.067804450815,-4767.325458875648,-22.90978685503842,-0.19025963086009903,-136.29051387144514,521.0486168222878,772.795697851886,6114.985085501105
DEB-F06522,35,LOW,-3351.3001303734172,3163.720443750516,5314.337545503942,49.067366172963546,136.64919756120844,656.2445049795751,1227.9646908109826,12457.370529394242
DEB-F01851,212,MEDIUM,-4768.909461916505,-1778.7160565644706,5885.084245276611,49.14449360102262,-159.54540403159123,1402.6434775510797,789.4111364213522,14818.298552727263
DEB-F02484,154,LOW,2200.8927944919815,-4753.958455035587,-3637.6915260100736,-34.775622265242696,-65.15774882838461,-0.29647804771775554,858.2754196983842,13613.046256002526
DEB-N09871,-1,NOISE,-1750.6502559697094,7790.330018349491,-1783.70006788309,-12.592673275911022,102.66516385940923,1803.2812172585536,1875.1408633330857,14354.165762972112
DEB-N09038,-1,NOISE,1981.7628196483174,1794.7290812324945,-6754.588218006789,-68.40494754610953,42.16469798522721,886.3587390859702,932.014376951448,3150.5519655575376
DEB-F01078,247,LOW,-1920.1312445343597,1531.650974863839,7052.199179867902,70.79744766515385,141.42132362109777,1089.5515297639413,854.4065038101498,7237.291506314177
DEB-S07703,-1,NOISE,4018.6444671799563,5001.610889955088,-4520.425428096183,-35.166621681314204,51.21916614591055,1470.420886586042,1541.1206656271916,11848.497274057892
DEB-S08887,-1,NOISE,-4871.934879006706,-3997.8415161294215,-465.50942880516646,-4.224417302141913,-140.6281772776152,-58.70781045474541,339.7119075450346,13022.914776817955
DEB-F01071,211,LOW,-3578.2223174073815,-5343.764462761494,-4291.447596564497,-33.71488264643985,-123.80654315034974,1353.3580727737062,801.5207783055694,9375.856824167447
DEB-F00103,241,MEDIUM,-1024.172643877192,1970.750538932638,6886.347063947064,72.12442615637688,117.4602952186288,857.5083185809235,816.7127772711956,3307.854403360735
DEB-F03485,240,LOW,-1480.016412183908,4285.7064362085075,6163.552971988063,53.66087406838667,109.05172818804817,1273.4715548200684,896.117643838611,12044.643596093054
DEB-F01418,213,LOW,-140.1912756133654,2813.195804997569,7054.059164032725,68.23316743153819,92.85288680189961,1217.4850891173946,774.4700347939433,11956.982910094224
DEB-F01658,177,MEDIUM,1409.6656258093851,-1861.3639715701775,-6889.4380955456345,-71.27784255965345,-52.86228323667231,896.2145369827658,780.3650904399847,3143.096294845638
DEB-F04992,104,LOW,4582.636760907107,-3575.851263724657,3182.2589029486617,28.699305827862823,-37.96507003579137,248.63021094791657,467.3841861097235,4010.288415026061
DEB-F01149,206,LOW,-3763.2734489796067,-926.467775303716,6050.064620737237,57.35659999184091,-166.1695755778361,806.8370086911582,815.8754389258265,9160.045747610398
DEB-S07148,-1,NOISE,-29.769944301621877,-2381.1089117664897,-7420.889554724768,-72.20904347253578,-90.71630629337413,1415.4608650877717,1562.3542141350536,15588.551576696935
DEB-F01568,175,MEDIUM,5106.443954302114,2956.4464683187252,-3621.418027098487,-31.539260488337327,30.069290221465337,545.0858120620805,788.513587761222,9764.581598597797
DEB-F01087,227,MEDIUM,4948.0994822323155,5023.500633738042,1611.589002192409,12.874144161302425,45.433238935104015,854.8752504542836,765.5032760128224,10537.93740240358
DEB-F06083,48,LOW,-1467.0033626687077,4145.311180917472,-5185.28433506823,-49.701302963620975,109.48859790230904,420.603860499441,829.6562066291635,13518.108690500909
DEB-F04132,85,LOW,6402.916524676214,292.9258145785948,1709.866934081468,14.936730344151778,2.6193873580148193,255.62441318659603,594.0243260653242,13595.811606536368
DEB-F05206,87,LOW,2632.7667498833143,-5846.279668162773,-3395.9077680851997,-27.907430263233497,-65.75643830605107,877.3875356215276,471.4923041253369,11637.394939585298
DEB-S07894,-1,NOISE,-7529.229882346646,-2108.463188467521,-116.44622550512545,-0.853240123075179,-164.3557860455147,1441.612315788756,1479.1602108779825,2298.229695271147
DEB-S08505,-1,NOISE,-4998.44077789295,4786.110313084127,-1733.9301245497927,-14.066179894050565,136.24315671305965,756.1307140639028,807.0026719825237,13055.411493797916
DEB-S08771,-1,NOISE,-1454.4213921467876,-786.9287726594098,6449.072709197246,75.61815729540656,-151.58396680935363,279.5756167840973,374.99306587022784,10852.521458979149
DEB-S08668,-1,NOISE,5432.059937041209,2702.209683878286,3814.061338235857,32.155551090539525,26.448314681387785,788.1923412373417,783.8547373183683,12876.398407296567
DEB-F01692,251,LOW,3777.033583137706,1112.0984810408652,-5641.373822072575,-55.08718758290624,16.40638025328994,501.3865532738164,850.1773690279788,13003.20593273551
DEB-S07372,-1,NOISE,-6023.228863436307,5028.382474833254,-1618.10549004525,-11.6525292577279,140.14380013753276,1633.2412604154324,1463.1307985968378,12390.434784106266
DEB-F05859,46,LOW,-1470.9106163112958,-2487.4309167545807,-6836.322202300759,-67.08566936277076,-120.59740722740679,1043.8702662638998,899.5749164957779,8238.622633355406
DEB-F05350,81,LOW,4576.143114576476,-4298.709841092162,2274.1771214182654,19.911129207638204,-43.209482357828875,299.5777050896504,495.1671657916813,13438.204531556194
DEB-F01683,214,LOW,-5586.54636770332,-4267.164080052954,1831.9072336122433,14.605950227163872,-142.62637273928178,886.4396371588509,732.8106550533403,9489.987212773043
DEB-F00008,150,LOW,-3782.1687471628193,-4956.453089093887,-3390.724558928866,-28.53951702826642,-127.34651774823907,718.9215942999554,789.4543336189245,4799.1308894496715
DEB-F03698,221,LOW,-3300.5183441204063,3934.860418265357,-4737.765898214873,-42.69142173541331,129.989560249982,609.2068127370349,847.8917613185013,13642.268369627955
DEB-N09242,-1,NOISE,-1027.6138321533128,6254.549547924096,-1088.093298872587,-9.74083401564153,99.33025940780453,52.98477326178181,205.49074817301607,12870.89752115243
DEB-F04847,109,LOW,-2736.163425017073,3394.186065308916,-5186.180174779555,-49.948237999059586,128.8734132508123,397.0791692166604,583.0005713186465,9534.253072118594
DEB-S08727,-1,NOISE,6100.264801327785,-2166.6026933722087,1128.4891130908882,9.88854507488769,-19.553275513044838,193.07944413049972,322.3522514289534,6207.810744156674
DEB-F06043,-1,NOISE,-2113.6067117818216,-3745.3455803506786,-7118.982747744248,-58.86383950914706,-119.43729262937259,1939.0056710753115,869.7542744542689,15093.501038967323
DEB-F00567,203,LOW,-5482.573111810768,-3764.5253532445313,3084.7312736640442,24.883222420865337,-145.5251534294465,953.0174856381436,800.1240290963915,11815.713583300654
DEB-N09159,-1,NOISE,6450.362378989837,-3514.7498248267,3787.440657901694,27.275329697338194,-28.5856058970343,1886.5679486677736,1898.8989667023552,16434.033288105158
DEB-F01803,179,LOW,4835.4533304092165,2515.2362314167704,-4557.667628167497,-39.90208319836077,27.481897431280032,726.8159498261393,753.6507976258163,3463.487307035672
DEB-S08499,-1,NOISE,-3343.9691501378447,5571.876720057339,3129.032726511041,25.711530214406977,120.97013096633259,834.2679847583904,886.5810118306026,1359.4420909084724
DEB-F04898,183,LOW,-3928.941376660039,-4039.0013128479222,3347.5960818157837,30.714597135689658,-134.20863275750054,175.98471640158914,604.8453428085677,7087.534210721337
DEB-F01599,201,LOW,3576.8107114249297,4813.94515895904,4034.9030862163763,33.93212444541107,53.38727180708506,850.1467364057398,803.6685927564431,10786.2379176939
DEB-S07929,2,LOW,1340.8686938523595,6038.520410193405,4876.487871199459,38.25087611881845,77.48045810340534,1498.5241934519,1550.9208645806484,15320.465672031982
DEB-N09545,21,LOW,6362.439537236711,-3808.209517251752,533.2652299629265,4.113431348874309,-30.90243997184723,1056.0723323881539,1094.4798749191687,14906.644403575987
DEB-F02823,168,LOW,-3556.775227128762,7226.2051269913645,4371.826974382053,28.493417324877203,116.20664778849869,2786.0084401164795,852.2207131727455,16127.669753960854
DEB-F06403,20,LOW,-123.86327154385629,7359.230027148608,-1393.0257583190328,-10.717194884713358,90.9642547720104,1112.799487907475,980.8081162988783,14535.524669649722
DEB-F03528,226,LOW,3393.4989573702796,-6247.449998269495,-2010.4164197325226,-15.789563264406675,-61.49001128546564,1010.2485364538761,840.7005764752112,13360.847090424491
DEB-S08681,-1,NOISE,-2290.261827559235,-1598.6446414627922,-6580.659087654141,-67.00223895941576,-145.08425459136572,770.7117154490625,803.9120437687452,7096.504322175049
DEB-F01155,227,MEDIUM,-5483.452747739235,-4997.359549888895,-645.5517025541212,-4.972956399445802,-137.65543776527107,1068.9156725829753,779.1023540522392,10698.419443729674
DEB-F05666,77,LOW,1870.7537334329852,-5361.000475182602,-3771.4192754222977,-33.592606338834344,-70.76325571833371,438.2879410587948,439.44988721714526,7275.667346866664
DEB-F05753,48,LOW,-176.05940088929856,-7350.849936941428,43.94013378026739,0.3423865933823014,-91.37202262193021,974.9523128963092,876.7788307038518,2426.3721567341972
DEB-F06343,96,LOW,2067.217296242099,959.096214363328,7283.003879152896,72.6249618781396,24.889187974309124,1253.0751187950673,966.0829959983394,14576.453109174006
DEB-S08594,-1,NOISE,-216.10157269562694,5870.453449914626,4059.8424975219923,34.64851037569201,92.10820507767733,762.6784087626202,854.3195205429311,11492.300555662912
DEB-F04539,112,LOW,4636.689941285223,3945.254838033056,-3017.1156966192957,-26.362224618435107,40.39371014894792,416.4870863954602,603.4745156103118,5049.407566250517
DEB-N09132,-1,NOISE,-4308.266013786924,-7126.443515654079,1211.583053558229,8.277978011767441,-121.15491025797463,2037.0449185938605,1747.3499710276765,16478.534924614476
DEB-F03857,109,LOW,-6881.774365412729,204.1767737305729,-2652.698550271887,-21.071558815220914,178.30057830594927,1000.0278239923027,630.3117423605208,13368.713940631944
DEB-F05824,65,LOW,328.00872806035727,-6200.976607184595,513.6349799959094,4.728494182716091,-86.97208712180748,-147.28461038188743,911.2820327711152,10200.607202802958
DEB-F01190,230,MEDIUM,2.9340753488895643,3258.5975177016135,7148.307267251888,65.49384434931193,89.94841029371673,1477.8647297742136,766.4489624610032,14480.71146853273
DEB-S07442,-1,NOISE,4451.823031925841,5372.415409100311,-3468.6189195952165,-26.433575420701956,50.35333922082336,1413.710845337956,1507.8821912668045,7197.132303171894
DEB-F04382,195,LOW,5737.160064075593,-963.9544182568166,3317.227829891243,29.692121899762462,-9.537718982989276,318.743930456033,628.8518139749222,7865.571606259627
DEB-F00960,133,LOW,-4389.207415386612,-1765.936654873123,4594.46263325493,44.160332454998716,-158.08329607110366,216.76716099317764,766.3804980546947,10276.981579929101
DEB-F04180,161,LOW,-273.642273025961,4205.110746784106,-5294.194559893593,-51.481363648849666,93.72320102751252,388.4228736960058,575.1660339655837,4232.430218417237
DEB-F00036,-1,NOISE,3791.955638991404,824.252678917024,-5939.120387617495,-56.84018431871967,12.26354008040991,716.3306350938692,828.0436509311003,2591.925740740617
DEB-F04265,107,LOW,-5195.642306155591,1995.5830697213016,-4114.572819127611,-36.47450857719558,158.98882422004857,543.3339596714932,587.8537612952823,3136.672866121534
DEB-S07642,-1,NOISE,5790.47569760312,-5286.133157262835,289.095982595679,2.1116719216200766,-42.39299682836915,1467.6509813310568,1482.8346575630703,15678.569467654426
DEB-F06350,34,LOW,-1317.805996975625,3047.286518045523,-5343.209276941803,-58.14507726991942,113.38617899409007,-87.47303298317365,880.8075246219923,9003.93717514128
DEB-N09284,-1,NOISE,717.8300676538927,7482.780402249561,2815.196347946593,20.531126929367538,84.5203309784921,1648.8557763646286,1705.37310006578,3204.8775289923747
DEB-S07742,14,LOW,-214.55109467427678,-1191.9234984876998,-7606.0957690846035,-80.9530314966755,-100.20420024040715,1323.7722858173684,1487.9053252736494,12266.997482674738
DEB-N09585,4,LOW,-5979.50535177061,-537.2918482378484,5069.756002278378,40.17952686093082,-174.86544441453336,1479.699388260694,1360.7522007574453,15187.447374093623
DEB-S08595,-1,NOISE,5457.965316176289,-4267.741519614434,-1503.568009647,-12.244160359853328,-38.022884111145686,711.5540955596716,857.2556274290573,11608.850659256901
DEB-S08076,-1,NOISE,-3109.091777293209,-4820.381655090759,-3993.409306948186,-34.8453358966744,-122.82155952082104,611.1296906613425,853.6903174208528,14151.120238541282
DEB-F05716,45,MEDIUM,283.1625573949579,6994.033999192808,414.2734194898451,3.387037569993713,87.68157208239012,633.8751992100961,884.8295036868521,2607.152813763493
DEB-F00577,-1,NOISE,-266.5703843156805,-3367.3081779488634,-6581.155842111058,-62.83039076034037,-94.52633696461533,1019.2568892847939,806.2781563136714,10775.861571467467
DEB-F04938,82,LOW,583.7986798368722,3743.2941055969986,5459.896006103126,55.24376497300016,81.13564307192553,267.4281420355046,443.00593230143204,6614.869858873288
DEB-S07772,-1,NOISE,1070.9892126614661,-7436.76613269496,1968.1893388423678,14.679040216260773,-81.80502045154967,1388.8622712481138,1551.9378700373381,15695.645609597157
DEB-S07542,-1,NOISE,-1933.6616038362247,7276.6325667939145,-2179.391511688955,-16.143597295263394,104.8816105425152,1460.1138298406822,1477.4604256095954,15684.022169443135
DEB-S08844,-1,NOISE,4573.101372253352,-5149.822140988181,167.00378466184716,1.3890546112509041,-48.39455459515034,511.1165523675545,299.31150646313654,13507.516142349008
DEB-F03130,166,LOW,-410.60388007882875,2647.0760438818133,5743.1939734400785,64.99478000923729,98.81722393706968,-40.954333784103255,875.4547371620774,12509.536281742225
DEB-S08078,6,LOW,-5011.550149969198,4725.035551558571,1941.352501205548,15.740721672752738,136.68553349797924,778.010385506097,915.4650665089339,12715.192982478091
DEB-F03984,-1,NOISE,3321.7541288677453,-3053.991662301938,4860.80152600673,47.12928988395593,-42.59515989874075,254.23113222012125,611.8175829564016,11892.029089708318
DEB-S07516,-1,NOISE,116.43649873568665,6712.4559682525705,4238.808216992379,32.267862450674976,89.00622797553319,1561.5177585149759,1429.8124682960224,14402.006900574786
DEB-F01833,251,LOW,-4871.755010315522,-2135.500140149842,4797.864440973648,42.04990312722289,-156.3300899287684,785.2323834028803,765.2849763435443,3899.282894369505
DEB-N09724,-1,NOISE,5060.465872388692,-6186.735236558898,-936.5467570988089,-6.683133600796239,-50.71840713549108,1669.2928730167523,1688.5946166800823,194.33586490105836
DEB-F04889,86,LOW,5015.45785682312,-2427.7315596492767,4785.128532946891,40.65467189002782,-25.829295591762445,966.6674981543483,541.5613999216021,14020.807247639448
DEB-F02287,226,LOW,3390.0840959177094,-5176.635547590708,1762.2213261812008,15.896136503703318,-56.77994300055417,55.80811729947618,842.7688624894363,10380.216626245072
DEB-F01330,214,LOW,5080.378763164026,5375.172368240503,229.27412090476332,1.7755549989143933,46.61502302578157,1021.5449518152882,744.3866219089323,12495.378217389161
DEB-F02771,154,LOW,4183.78940853489,-7313.961508307135,-599.7524374490515,-4.071358837900793,-60.22924280549461,2069.2193761802546,890.1444016342602,15412.69306126463
DEB-F03685,126,LOW,-392.82023761222854,2978.023066112576,7791.718058007169,68.91763327438095,97.5142980056574,1972.539584376339,839.7801725117451,15076.4207227596
DEB-F06785,-1,NOISE,-2771.857531392565,2866.587335315241,6345.725375706143,57.85544865324965,134.0374815217731,1116.4442204023971,1118.4184081278863,3679.7155539546297
DEB-F05610,105,LOW,4216.5871949825,-5266.535681544241,565.385988161348,4.790402354577172,-51.317918507574916,392.06735241641945,490.0421889586596,4231.543416942471
DEB-F00637,146,MEDIUM,3561.59595571955,837.4714128449607,-6209.093015884088,-59.49111348732628,13.232118110600453,828.7458351119285,745.283476715289,7228.8210489678995
DEB-F00047,178,LOW,-234.59022602004757,2992.923007004696,6990.112313627344,66.7575187160295,94.48177418940634,1229.3784194471928,770.3450914764162,10868.6125067298
DEB-F02602,153,LOW,-524.0990120261602,2736.0155825220063,6605.317963897833,67.13265389846171,100.8439644358599,790.5927651956054,867.7217615173304,1400.1439484015125
